Date,Open,High,Low,Close,Volume
1996-04-24,96.79380267648132,98.73404636014926,93.94610662887224,96.71856033168297,4393631
1996-04-25,97.6969702625389,98.5689393816153,96.57046950315679,97.45260296540015,4832491
1996-04-26,98.94986326842869,98.94986326842869,96.43867053788189,97.21955957694216,4401993
1996-04-29,95.6666859667234,99.35058175796033,95.27912228377495,96.8459965288873,4284815
1996-04-30,97.16996180875428,98.40220870241937,95.68579701905398,96.62239992368642,2877441
1996-05-01,98.31599767647083,98.31599767647083,95.73907977791897,97.08396615120914,1848124
1996-05-02,97.49733578839876,97.49733578839876,96.18276599256711,97.26296525245125,4642834
1996-05-03,96.07395886085212,98.58876001676514,95.85089626375631,97.02478760404613,3890196
1996-05-06,96.36910104817359,99.98789862860328,96.31779579184196,97.29319087997642,2126991
1996-05-07,95.56554384476637,99.10177840977549,95.02215865430234,97.35987444084681,2363982
1996-05-08,97.08938402632728,100.70318825426038,95.70415111796329,97.85088218901517,3744314
1996-05-09,98.48118801708827,98.48118801708827,95.8884088825354,97.52696979255585,2911269
1996-05-10,95.62406568551319,99.04705639381312,95.62406568551319,97.38669570514733,1325930
1996-05-13,96.1236913705171,99.54294005892172,96.1236913705171,97.21524245732542,1565791
1996-05-14,97.31955540327272,98.04511356270194,94.69146804660477,96.52330570320396,3982594
1996-05-15,97.77865547053669,97.77865547053669,94.25631409699787,96.6855229044847,2314278
1996-05-16,96.65799870551768,98.52430544159513,94.65662100083772,96.83106133655401,3030597
1996-05-17,97.62026624567694,98.63036102236777,94.57124305227775,96.85290325599027,4066485
1996-05-20,96.32500763925385,98.87393977818705,95.97974500965697,96.75867161197205,4004702
1996-05-21,94.78607436050669,98.28769563745915,94.56637232808636,96.0932763820982,1668060
1996-05-22,95.51964823282357,98.12814235412085,95.0720288071866,95.91038910107797,1393575
1996-05-23,96.0715472071799,97.6712687503271,94.08804621370312,95.76522176574483,3364609
1996-05-24,97.10999883634862,97.10999883634862,95.08464606209483,95.40022350707486,3966531
1996-05-27,93.6977178340428,96.49859393813931,93.6977178340428,95.3423700870691,1596159
1996-05-28,95.58231581852641,97.77892536127878,94.60761778626083,95.55405439270857,2487821
1996-05-29,95.81413477217004,99.23376560178524,95.81413477217004,96.47432875458226,4481111
1996-05-30,96.60994402441445,96.80657081520368,95.15215281481228,96.57783500687515,4776892
1996-05-31,94.87984615962421,98.27545649618986,94.87984615962421,96.72151886958243,2816279
1996-06-03,95.98160628302672,97.61153324326229,95.98160628302672,96.70486056312365,1318063
1996-06-04,97.02211807272332,97.02211807272332,95.77280151710812,95.79642902109612,2030785
1996-06-05,96.00959959081057,97.25663237145584,94.71962736696754,95.80288863396261,1931879
1996-06-06,95.6614318498969,97.59372662175215,95.2160033700569,95.85090035216629,1955854
1996-06-07,96.21799366690055,97.0790424284368,95.71964289635024,97.05059040357216,2975526
1996-06-10,96.19325035745679,99.24651154510155,94.82121513439404,96.97665679563983,3332902
1996-06-11,96.68803572078626,99.53162366938177,95.26185102162994,97.14226739262457,1490038
1996-06-12,98.44879440874324,99.95866766573431,96.8359311481184,97.14483594603122,4557424
1996-06-13,98.40185820401737,98.40185820401737,93.86084289895503,96.59660973202904,3479895
1996-06-14,96.92946400711752,98.90103569568085,95.97704193822227,97.16789310100827,3389006
1996-06-17,97.13649691404713,98.80119843593191,95.71617014210541,97.55264542232462,4949115
1996-06-18,99.31588897508045,99.31588897508045,96.15564121844129,97.95799224664718,3512575
1996-06-19,97.24701167649914,99.18719882199106,97.19443435998778,97.5321749988666,4715836
1996-06-20,98.44017114196905,100.54150948729932,97.8049731900942,98.23576933497453,2145027
1996-06-21,96.51680985628886,97.63433252931607,96.392666244496,97.56685690060928,1960517
1996-06-24,98.82594891119771,100.71899229021574,95.73781830488842,97.87265928244899,3066074
1996-06-25,99.09079028496669,101.368639983173,97.40683169966732,98.9641623999966,3034435
1996-06-26,99.71133694429513,100.71333711202519,96.74543397373843,98.49381724375995,1905934
1996-06-27,99.33773893744483,100.47552311906507,96.32971903309401,98.23463188178344,3798622
1996-06-28,97.18258686976466,99.45060255692431,95.65725275278209,98.3032248839893,1118535
1996-07-01,98.921361006698,100.28688414316582,96.73114021510798,98.0754191267151,3762521
1996-07-02,98.50285170458035,98.50285170458035,95.29594472963221,97.33462438090903,2828711
1996-07-03,96.7879700712466,100.01314230002083,96.39646748560415,97.38745906278112,3756030
1996-07-04,95.62082957144324,97.40479175800391,94.91079825613228,96.88966125742996,2908322
1996-07-05,95.20592817841907,97.99041568758403,95.20592817841907,97.13847024057308,4909335
1996-07-08,96.52141367539383,98.31095840314305,93.96191565755275,96.7113406165433,2338739
1996-07-09,96.90476879399844,98.41366637995039,96.90476879399844,97.48016405555137,4930291
1996-07-10,97.33121090514562,98.3539327249351,95.68330639799001,97.11790179119254,1259895
1996-07-11,95.77077300868928,98.41360407305208,94.14202514452036,96.98093567804285,3735043
1996-07-12,98.79599247941621,99.89694132521177,96.0543575827811,97.39481016983201,2816876
1996-07-15,95.87677406211489,98.3344741664546,95.87677406211489,96.81489014964646,4288550
1996-07-16,95.88351638925998,97.99851381936799,95.88351638925998,96.9443606705871,4158464
1996-07-17,97.5220598565369,98.3227019300959,96.72162868364772,97.59735013581673,4200840
1996-07-18,96.82798875850753,98.01963184010158,94.33260699300706,96.83243908543926,1378954
1996-07-19,95.83639913406971,98.44108058672549,95.83639913406971,96.94119830755353,4289462
1996-07-22,96.20058306615144,99.25968489011939,96.20058306615144,97.08655329468483,1856160
1996-07-23,96.19753514043911,97.83950803371202,96.19753514043911,97.48549304488282,1102721
1996-07-24,97.74883610205256,97.74883610205256,96.59028110133758,96.90206639388094,1870954
1996-07-25,97.32185687522316,97.37828363734556,94.19329295612344,96.28167193520306,2917140
1996-07-26,96.4067046517144,97.59611301847518,94.35701751368524,96.55219530254047,3968445
1996-07-29,97.54309436669323,97.85151441158675,96.33644196491977,96.71487835246035,1874529
1996-07-30,97.76941748514426,99.16105672796132,95.76688769071758,96.85535325587765,1452030
1996-07-31,95.63839524432572,97.98620376572674,94.13543936772608,97.04250114510731,3583869
1996-08-01,98.53572558046766,98.53572558046766,94.85476727771373,96.73195314622392,4935592
1996-08-02,98.10748411204709,98.67664832960402,96.45057374414183,96.86363130561224,3403481
1996-08-05,95.8780453225692,97.70075767920838,94.19371624421721,97.02494435187052,3764229
1996-08-06,95.48391378598745,98.78268768790862,93.80628783910213,96.69779980783245,3244669
1996-08-07,96.15751412699396,99.22147824063713,95.51433357773342,97.61922081862019,4129393
1996-08-08,96.454344763188,99.18181511523674,96.454344763188,97.87002066547201,4903217
1996-08-09,98.27254171627183,99.6705508246234,97.0190236438242,97.30663018015474,3176516
1996-08-12,97.52700155973098,98.35881328638246,96.2358043054387,97.64552660213465,2667162
1996-08-13,98.2891148962873,99.76424387734959,95.88657279514165,97.18918918266111,4441372
1996-08-14,98.55239910836822,99.23370861771596,95.63540525161734,97.59110759277706,4878913
1996-08-15,98.58678712381939,99.97015896450382,95.94856236388057,98.17596894333275,1516726
1996-08-16,98.52175982981105,100.3599803440335,97.25064885022604,97.79274772812721,3312683
1996-08-19,96.38985751847085,100.69400553645049,95.64827189186161,98.28336227154529,4169839
1996-08-20,97.76422619157862,100.28358821494206,96.99090837484552,98.505866430904,3133357
1996-08-21,99.47584878933127,101.16585244345508,97.84537896700644,98.93045634578311,2636787
1996-08-22,97.9280636393498,101.18700437127576,97.20253459774987,99.88849541388944,3620919
1996-08-23,97.92182292829405,101.42453357817664,97.92182292829405,99.78591586447234,2080512
1996-08-26,100.82933801483269,100.82933801483269,98.16960241552155,99.4298117802423,2396534
1996-08-27,99.73626996766708,99.73626996766708,98.24263202403829,99.00747648103098,4969106
1996-08-28,97.69781980108165,101.07744452273606,96.35952878563647,98.62342138831869,3545861
1996-08-29,99.34648988129224,99.34648988129224,96.51467998545232,98.60512590070982,4491709
1996-08-30,99.94875097156422,99.94875097156422,97.5171941092335,98.79304359303032,4231074
1996-09-02,98.18477364072665,101.31189461411076,98.18477364072665,98.94947783274894,3609090
1996-09-03,97.53419783317993,99.3819309672692,97.04558352925507,99.37851448113605,4362916
1996-09-04,101.12566449903669,101.12566449903669,99.36281388871498,99.40485072753363,2148633
1996-09-05,99.52698132439154,101.9018680094264,99.28893975136623,100.14717338751517,3548465
1996-09-06,98.46006082345754,101.8216489476847,98.46006082345754,100.03467965336031,3362413
1996-09-09,101.38220935059735,103.77969737268319,98.64551528946278,101.4152428452047,3489678
1996-09-10,102.84548078016833,103.29716911501886,99.61726105570547,101.75278692384326,1674527
1996-09-11,100.208749067907,102.88568506042277,98.4724599532274,101.33704663023708,2108972
1996-09-12,99.88515688726903,103.00836785456536,98.91398942701474,100.81470862450318,2146633
1996-09-13,100.0378382106885,102.5900731451516,100.0378382106885,101.07807314603859,3407784
1996-09-16,102.97142389039328,102.97142389039328,98.27472335709528,100.98535282186488,4890187
1996-09-17,100.13914810515261,104.09618266502495,100.03525134440913,101.36606785148363,4816270
1996-09-18,101.93318553439498,102.8501303692335,98.59591451177472,101.62619225086593,1908758
1996-09-19,103.33794815298003,103.33794815298003,100.73368610818379,101.60951086392065,2219380
1996-09-20,99.77026394840439,101.21039598759572,98.7623074236251,101.19962128861557,1144247
1996-09-23,102.34530667322383,102.34530667322383,97.83026687532089,100.45335138563169,2595262
1996-09-24,102.04354133635259,102.04354133635259,98.25526996883353,100.24917243901417,4338696
1996-09-25,102.24752134012506,102.24752134012506,100.0068238307531,100.69848862554547,4663006
1996-09-26,99.67521310972043,103.25906338939821,98.12411270222466,100.82642290556106,1945985
1996-09-27,100.7559635128542,101.87194038536873,97.90303820091752,100.2185712654808,2063177
1996-09-30,101.37235630452538,101.37235630452538,97.34110875658524,100.32539470453008,1883399
1996-10-01,102.49333089922371,102.90995697687741,100.4434794721981,100.53874537451004,2400414
1996-10-02,98.83477460787819,100.92462137737716,98.83477460787819,100.11454353495698,4219037
1996-10-03,101.2778713962081,102.41526384188552,99.36943856690077,100.21151703772198,3587429
1996-10-04,99.6142487964575,102.09627392045248,99.21214797808803,100.260725261031,4143763
1996-10-07,98.4140993619572,100.2163009652083,97.14839637012598,99.70780225102163,3332124
1996-10-08,99.59191779495839,102.6189670317663,98.69207546005136,99.90611476833945,2030932
1996-10-09,101.38399250867393,101.38399250867393,97.59509807821165,100.2062250075514,1911976
1996-10-10,100.62722675863208,103.76049691922003,98.95880616345073,100.76890863539457,1036002
1996-10-11,101.47208847339067,101.47208847339067,100.00983498681022,101.32001483062812,4123928
1996-10-14,102.6357117246306,102.6357117246306,99.31049417152536,100.64235142962868,4388484
1996-10-15,99.78622350154828,100.79127873875316,97.54273963444034,100.19055531368139,4073130
1996-10-16,100.93236787064524,100.93236787064524,97.55833573035781,100.46860177188294,1297608
1996-10-17,100.20374369563218,102.96030377382894,100.13697490269067,100.74679227272826,4048886
1996-10-18,100.59312948401491,103.1280177798264,100.19571665055003,101.02638864249693,1183069
1996-10-21,103.79871468966768,105.44092337245979,100.15575228932076,102.99273166477577,1422372
1996-10-22,105.11679524184602,105.11679524184602,100.60298720055108,103.30731807699767,2761901
1996-10-23,104.09060918002355,105.29972728927271,103.57967751820073,103.91454074455032,2904588
1996-10-24,105.55216781453807,106.49595339286978,103.70769395934651,104.43099692831368,4264474
1996-10-25,103.07009549546409,106.17453708441037,103.07009549546409,104.79201031652056,3718107
1996-10-28,103.4387134201114,106.83698804770502,102.30572350499189,104.6477802288997,1613280
1996-10-29,105.07479051094883,107.06410031470082,103.45139985211623,105.06583200587889,1904587
1996-10-30,102.67103417606968,105.04090046158014,102.28301556088716,104.6808575514775,2142700
1996-10-31,103.54400613101184,107.02823596859174,103.39443942488806,104.57784184879934,1494690
1996-11-01,104.41759553529315,106.60093456224307,101.57590391959437,104.34496605544886,2150579
1996-11-04,102.3828628848716,106.46279235980971,101.674852553567,104.40855082013539,3914392
1996-11-05,104.64287092788116,106.12929560619153,102.69647209009612,105.63778326324838,1965605
1996-11-06,104.73138775913273,105.51419893194428,103.71044741152143,104.67264204135095,4341438
1996-11-07,105.36012106293055,106.29186963912265,103.45826804800359,105.05273990603072,2878067
1996-11-08,106.00163624609633,106.00163624609633,103.03137151511508,104.22664934921985,2291743
1996-11-11,104.60620212855531,104.71233402989425,103.62496892731733,104.00155529362792,2649672
1996-11-12,104.23191179886136,107.11555576409769,103.77385783291126,104.5886183832993,3837986
1996-11-13,106.4444830256406,106.64674989684283,102.95334060191897,104.6431508989102,3067170
1996-11-14,105.28644134980134,105.866159112295,104.05133014618855,104.10018648195314,1029114
1996-11-15,102.50374301051461,104.451959206054,102.05630875113236,103.74869027162356,4689295
1996-11-18,102.58447996665718,106.98973528953023,101.34957517674624,104.12197689149546,1263984
1996-11-19,104.49227185178472,104.49227185178472,103.73970033111108,103.76256519912391,4754485
1996-11-20,104.14448314743822,106.37337678683186,100.84987984486162,103.8956192047358,1112611
1996-11-21,105.14441975102228,106.95435269567052,102.53651784547958,103.94007190120227,4083917
1996-11-22,104.61204338660417,105.88251192813664,101.47443114082809,103.62222298067753,3138698
1996-11-25,105.27840378970494,107.87391904622615,103.19360549141729,104.75374868768455,3022904
1996-11-26,107.15160792089247,107.15962195606205,103.71525929842285,105.10672640718329,1291114
1996-11-27,104.20328576463014,104.74235753361381,101.69111954001693,104.06346721350795,1954980
1996-11-28,102.56900958174035,104.81832068531114,102.56900958174035,104.18129531930977,4110189
1996-11-29,105.22114831572495,105.22114831572495,103.0973569428464,103.85740272275184,4565039
1996-12-02,103.28535721844582,104.34314605322602,102.0252826479444,104.32083176402753,3116474
1996-12-03,105.08109560424273,106.05374699308814,102.00592934800837,103.92831381726263,2413373
1996-12-04,105.7890223529945,105.7890223529945,101.60882112421629,103.88947765555085,1239772
1996-12-05,104.9925976514375,106.72016184105215,103.6117872554052,104.17256987426184,3728714
1996-12-06,105.04630463380776,105.77190569868283,103.78097257245825,104.64434410553015,2113786
1996-12-09,103.87239928642948,105.53525246034575,103.63524076220372,104.03725182310838,1220054
1996-12-10,103.32063020219898,106.89364678099889,101.29749881670097,103.88405632693137,3663406
1996-12-11,103.04864676495187,104.4112302435177,100.77720664977167,103.65813691091248,2942879
1996-12-12,103.90396568542572,105.57629153371062,100.61016010927398,103.34025408310453,1047848
1996-12-13,105.32117600431377,106.63528954883668,101.64863713391888,104.27313458273485,1443696
1996-12-16,105.25137077384508,105.25137077384508,103.04127501571377,104.50513277190429,3796807
1996-12-17,102.61417776546268,105.42830357528867,102.61417776546268,103.86718957316994,1254685
1996-12-18,104.3395406837673,105.46110266926785,102.35218485180472,104.36464171536825,4463852
1996-12-19,106.72354333669234,107.93582395964437,105.3615925035782,105.4929049995377,2245305
1996-12-20,105.9555207280583,108.0391835166354,102.9983802837368,106.05859237877084,1354665
1996-12-23,105.42831219991211,106.77735342784315,105.04313902235927,105.27409289778828,4039029
1996-12-24,106.17946925536306,107.4961968304795,102.4599028821014,105.04026120251186,3097708
1996-12-25,106.4086542856736,106.4725189829409,105.44904084142932,105.72665264490705,2226560
1996-12-26,104.99159391083211,107.7560581433465,102.3902361170295,105.3737003565416,2624393
1996-12-27,107.29928536943218,108.37085813419938,105.46452434086052,105.62860957378238,1085649
1996-12-30,104.6273429007225,108.85442084599767,103.51598030634129,106.05885288565835,3650794
1996-12-31,107.68135265642415,108.07092675959706,103.37975705750469,105.58851874363381,2463094
1997-01-01,103.96857596882265,106.87053264453353,103.96584858634195,105.57821047651127,3856150
1997-01-02,101.87264936697362,106.94824079174963,101.87264936697362,103.8882900914043,3512684
1997-01-03,104.98971705512436,104.98971705512436,102.3458599289851,103.37695834717765,3605016
1997-01-06,102.21356879224828,105.24555460564726,102.21356879224828,103.26708510251511,4171570
1997-01-07,103.58655047566151,103.58655047566151,101.4315314113168,102.64346385932836,3524632
1997-01-08,104.78940003116388,106.54612032423557,102.63697167669501,103.50177430549357,2674903
1997-01-09,104.25826260355362,104.95308392386201,99.97025452505247,102.78236380972153,2559710
1997-01-10,104.59382229597061,104.89514741589689,101.43144218460971,102.57677621986271,1478328
1997-01-13,101.8185551684215,102.8669339775459,100.98224164100785,102.66434630980233,4117773
1997-01-14,104.29449039729984,105.79340420001591,103.07032826334027,103.42471607944304,4044433
1997-01-15,101.12290111418132,105.08987273376498,100.8179083332875,102.70288284608418,1985193
1997-01-16,102.93558351312122,105.40296612465998,102.32715387067898,103.32072477549531,4450727
1997-01-17,104.78514406174257,104.78514406174257,100.95364297472621,103.34667535685648,3356013
1997-01-20,102.31565779610115,104.37125438914273,100.57473447879158,102.86016641232887,2914747
1997-01-21,103.4941430375221,103.4941430375221,101.18840097067257,103.1183986469235,1069985
1997-01-22,103.25723897501116,104.70227880130217,101.08616692794803,103.24165591186629,2530964
1997-01-23,103.55351013102162,103.70553533803962,100.64801688936024,102.95246732152805,3562683
1997-01-24,104.95748422320852,104.95748422320852,100.07220931622054,103.0089892993619,1358991
1997-01-27,101.00376843388817,103.33274882387411,101.00376843388817,102.83113727634161,2838269
1997-01-28,103.21452448741151,103.62031641875572,100.02128526919293,102.91006909236076,4973743
1997-01-29,104.77096956815598,104.77096956815598,102.92239321341206,103.2713506734949,3866154
1997-01-30,104.0334248908995,106.9841097426437,101.37949642037938,104.11095543760062,3187483
1997-01-31,101.74274137680469,105.13415197578514,100.58541712899753,103.48742685749647,3132131
1997-02-03,104.86516032947831,105.85695218888219,103.24038881354572,104.61183501958966,1175060
1997-02-04,102.91573556693073,105.27475854023253,102.06511440155768,103.61169995245658,4829257
1997-02-05,102.12450531534719,105.50565306117885,101.97325109459895,103.55378873382666,4712710
1997-02-06,105.32940768019357,106.75203037933044,102.55310849320533,103.87911187011733,3729618
1997-02-07,104.13572719420513,104.60360133629031,101.82046992858317,104.04583362080655,1396046
1997-02-10,105.54066686548688,105.54066686548688,102.69369979907968,103.74269633435566,1831335
1997-02-11,104.92430067428633,106.68986668277311,102.10812681843552,103.65548905652633,1735638
1997-02-12,104.21900007770999,104.57238014381964,101.35666982218336,103.42070888940071,3078313
1997-02-13,101.09463035719456,103.20643840546963,101.09463035719456,103.1366304263906,1831215
1997-02-14,103.29629697310584,104.05423876600442,102.74917811870014,103.59538323992558,3783202
1997-02-17,102.54497869791028,103.88304762663648,101.91271199902262,103.80102809702926,3180919
1997-02-18,105.1622463054272,106.53475239569752,102.989190846936,103.46216466081691,1070632
1997-02-19,102.59517309569706,104.81787377920199,102.59517309569706,103.9482298459537,3976228
1997-02-20,103.23764384461997,107.01375588734717,102.68196979603219,104.12873569806105,1755314
1997-02-21,104.64319966845157,107.6970506513931,102.10993499287343,104.5727729688584,4299540
1997-02-24,103.92975470138406,106.81101006550193,103.92975470138406,104.9228976931578,2420181
1997-02-25,103.2961096195649,104.61305886939991,101.96777974657594,104.50897947910086,2354478
1997-02-26,104.6503548251573,104.6503548251573,101.26147167511633,104.23716153082404,1047269
1997-02-27,102.9267880744324,106.15940032711433,102.53618393355974,104.64748778427112,4950915
1997-02-28,103.13230630703434,106.26707886567843,103.13230630703434,104.98778585630713,3448017
1997-03-03,104.4612527773015,106.90723006509313,104.4612527773015,104.99781135312257,2690920
1997-03-04,106.0079069309486,106.46383569487362,103.93698135732188,105.08040650768925,1386485
1997-03-05,106.00459269680528,108.73670552203939,105.61988529952939,105.77271032214105,3796592
1997-03-06,105.155601615966,107.17315078539825,102.6088752558171,105.48100431847448,2130921
1997-03-07,106.06887843425919,107.99233419674933,102.80973843518906,105.79064242546728,4953123
1997-03-10,105.13595287513753,108.54773534185125,104.44968518551687,105.70485010097893,4802189
1997-03-11,107.45341427698074,107.45341427698074,105.50358666395125,105.61094127621445,3941186
1997-03-12,104.32129513831087,106.94429697920194,104.32129513831087,106.2122777524241,4884287
1997-03-13,107.41170667190184,107.41170667190184,103.63656771159312,106.67186696057513,1422535
1997-03-14,108.80377328947777,108.80377328947777,104.6242368183765,107.12709429228028,2119661
1997-03-17,109.158712121696,109.50621176160409,105.40435820240077,107.84778046749172,2012973
1997-03-18,106.51724144060655,108.92014718040986,105.7377034943469,107.88067611209213,1288050
1997-03-19,107.3862970014026,109.6446089548145,105.16362526686933,108.2700999854143,4888906
1997-03-20,109.06251277958181,111.31070669687378,107.81529008856721,108.12379094161876,1239896
1997-03-21,106.51938257532622,108.82989575481156,106.51938257532622,108.32066617444092,4426755
1997-03-24,109.62247805343347,110.02848600724725,107.20297649651734,108.27184439594039,4072645
1997-03-25,109.29471617154054,109.29471617154054,105.31396543477896,108.3460084249632,2503468
1997-03-26,109.6883307808934,109.72861387545957,105.60584376043073,108.690092067109,1075229
1997-03-27,106.53593829471548,109.98057980756113,106.53593829471548,108.26716767856313,1024383
1997-03-28,110.37461279685478,112.52896145138845,109.05153812659718,109.42150533222448,1815975
